"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-10","0.03","33","49","18","   33","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-11","0.09","17","22","11","   29","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-12","0.02","12","17","7","   29","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-13","0.01","23","37","9",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-14","0.46","37","42","33",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-15","0.08","28","45","11","   24","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-16","0.01","13","18","8","   29","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-17","0.00","22","26","17",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-18","0.08","19","25","14",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-19","0.02","7","14","0","   32","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-20","0.00","8","12","4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-21","0.00","7","16","-2",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-22","0.06","18","32","4",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-23","0.00","35","42","28","   29","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-24","0.01","20","29","9","   32","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-25","0.00","15","22","8",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-26","0.00","12","22","2",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-27","0.14","29","38","19",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-28","0.01","34","37","30","   28","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-29","0.00","26","30","22",,
"CA007028754","BEAUCEVILLE, QC CA","2019-12-30","0.11","21","25","17","   12","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2019-12-31","0.30","26","28","23",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-01","0.04","26","31","22",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-02","0.02","29","31","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-03","0.01","34","38","29",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-04","0.11","30","35","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-05","0.10","19","26","11",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-06","0.09","14","20","8",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-07","0.03","19","24","13",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-08","0.09","20","27","12","   28","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-01-09","0.02","8","12","3","   26","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-01-10","0.00","22","36","7",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-11","1.04","40","49","31","   34","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-01-12","1.43","17","31","2","    9","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-01-13","0.02","11","19","3",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-14","0.06","14","20","8",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-15","0.04","24","28","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-17","0.01","-4","2","-10",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-18","0.18","-3","10","-15",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-19","0.08","9","11","7",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-20","0.01","4","11","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-21","0.00","0","11","-10",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-22","0.00","19","28","11",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-23","0.00","26","34","19",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-24","0.00","29","37","21",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-25","0.11","27","36","17","   12","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-01-26","0.22","34","36","31",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-27","0.03","31","33","29",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-28","0.02","22","29","15",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-29","0.01","7","16","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-30","0.00","8","22","-7",,
"CA007028754","BEAUCEVILLE, QC CA","2020-01-31","0.00","13","31","-4",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-01","0.00","20","26","15",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-02","0.00","21","28","15",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-03","0.05","25","33","17",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-04","0.00","26","33","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-05","0.01","12","24","0",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-06","0.25","13","23","4",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-07","1.08","16","21","11","   32","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-08","0.01","3","11","-6",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-09","0.01","1","18","-16",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-10","0.15","21","32","10",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-11","0.00","25","31","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-12","0.02","26","32","20","   26","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-13","0.19","18","30","6",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-14","0.02","-6","6","-17",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-15","0.00","-2","18","-22",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-16","0.02","21","31","11",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-17","0.04","11","29","-8",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-18","0.28","9","34","-15","   16","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-19","0.01","18","35","0","   32","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-20","0.01","-3","7","-13",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-21","0.01","0","21","-21",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-22","0.00","25","32","18","   25","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-23","0.00","32","43","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-24","0.00","35","50","20","   25","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-25","0.00","34","44","24",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-26","0.00","29","40","18",,
"CA007028754","BEAUCEVILLE, QC CA","2020-02-27","0.33","28","36","19","   13","143.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-28","0.01","13","20","6","   22","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-02-29","0.02","8","17","-1",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-01","0.01","13","23","3",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-02","0.24","13","32","-6",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-03","0.31","39","46","32",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-04","0.20","33","39","27","   25","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-05","0.00","29","36","22","   26","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-06","0.02","26","33","18","    2","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-07","0.01","18","28","9",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-08","0.00","27","40","14","   28","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-09","0.03","31","34","28",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-10","0.47","38","46","29",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-11","0.02","20","29","11",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-12","0.00","22","38","6",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-13","0.73","36","42","30","   17","134.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-14","0.02","26","35","17","   26","111.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-15","0.01","17","26","8","   32","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-16","0.01","14","31","-3",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-17","0.23","30","35","25","   31","111.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-18","0.00","26","32","21",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-19","0.00","33","44","21",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-20","0.21","42","54","29","   27","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-21","0.01","20","29","12","   31","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-22","0.01","14","25","2",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-23","0.12","18","35","1","   16","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-24","0.01","30","38","22",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-25","0.00","30","46","14",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-26","0.06","37","49","24",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-27","0.06","34","40","28","   32","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-28","0.00","35","47","23",,
"CA007028754","BEAUCEVILLE, QC CA","2020-03-29","0.52","39","48","30","   12","127.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-30","0.35","32","35","30","    6","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-03-31","0.00","34","41","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-01","0.02","35","38","31",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-02","0.56","38","44","32","    6","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-03","0.00","45","52","37","    7","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-04","0.00","40","51","30",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-05","0.00","42","54","30",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-06","0.00","39","48","30","   28","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-07","0.00","33","42","25",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-08","0.01","32","44","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-09","0.37","34","40","28","   11","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-10","0.44","33","35","30","    1","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-11","0.00","34","38","30","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-12","0.00","39","53","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-13","0.52","46","54","37","   21","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-14","0.01","37","44","30","   27","105.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-15","0.01","32","40","24","   24","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-16","0.02","31","38","23","   21","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-17","0.00","31","38","24","   27","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-18","0.01","33","47","19",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-19","0.06","40","56","23","   22","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-20","0.02","30","39","21","   29","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-21","0.15","35","50","19","   16","114.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-22","0.02","26","31","21","   26","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-23","0.00","31","41","20","   28","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-24","0.00","36","51","20",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-25","0.00","38","54","22",,
"CA007028754","BEAUCEVILLE, QC CA","2020-04-26","0.00","41","57","26","    4","96.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-27","0.00","45","51","39","   11","98.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-28","0.01","43","56","30","    3","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-29","0.00","45","61","28","   14","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-04-30","0.08","48","55","41","   14","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-01","0.33","47","55","39","   16","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-02","0.01","48","59","37","   34","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-03","0.44","53","67","39",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-04","0.04","41","47","36",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-05","0.12","40","47","33",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-06","0.00","43","56","30",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-07","0.01","42","57","27","   26","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-08","0.03","38","46","30","   27","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-09","0.07","35","39","30","   29","107.4"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-10","0.00","37","44","31","   27","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-11","0.28","44","57","31",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-12","0.37","38","45","31","   29","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-13","0.00","41","53","29","   30","91.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-14","0.00","45","61","29","    3","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-15","0.36","49","59","40",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-16","0.04","51","62","39",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-17","0.00","51","64","37","   34","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-18","0.00","48","62","34","   29","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-19","0.00","52","67","36",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-20","0.00","54","74","34",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-21","0.00","60","78","41","   28","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-22","0.01","64","79","49","   34","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-23","0.01","54","66","42",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-24","0.00","57","78","36",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-25","0.00","64","82","46",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-26","0.09","76","88","64",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-27","0.00","77","90","63",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-28","0.00","76","88","63",,
"CA007028754","BEAUCEVILLE, QC CA","2020-05-29","0.14","77","88","65","   20","89.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-30","0.24","57","66","49","   28","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-05-31","0.02","41","49","33","   27","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-01","0.00","42","53","30",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-02","0.00","46","63","29",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-03","0.00","56","64","48",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-04","0.00","61","74","48","   22","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-05","0.00","67","82","51",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-06","0.35","58","69","48","    2","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-07","0.00","54","64","45",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-08","0.00","54","68","41",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-09","0.00","58","70","46",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-10","0.03","58","74","43","   13","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-11","0.24","67","78","56","   17","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-12","0.00","61","74","48","   29","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-13","0.01","51","60","43",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-14","0.00","51","66","37",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-15","0.00","57","73","41",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-16","0.00","63","82","44",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-17","0.01","67","85","48",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-18","0.00","72","90","54",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-19","0.00","74","90","58",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-20","0.01","75","90","59",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-21","0.00","75","93","56","   18","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-22","0.09","77","90","64",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-23","0.01","76","87","65","   12","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-24","0.36","64","73","55",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-25","0.00","62","74","50","   25","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-26","0.00","64","78","51","   27","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-27","0.00","67","74","59",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-28","0.21","66","75","58",,
"CA007028754","BEAUCEVILLE, QC CA","2020-06-29","0.12","67","72","62","    6","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-06-30","0.04","67","73","61",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-01","0.00","71","83","60",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-02","0.00","74","87","61","   34","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-03","0.01","70","82","57",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-04","0.00","69","82","56",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-05","0.00","63","76","49",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-08","0.81","71","79","63",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-09","0.00","74","88","59",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-10","0.00","77","92","62","   16","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-11","0.52","74","81","67","   16","109.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-12","0.13","73","82","64","   29","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-13","0.00","71","81","62",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-14","0.00","66","71","61",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-15","0.00","66","77","56","   10","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-16","0.00","65","79","52",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-17","0.85","62","66","58",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-18","0.00","73","84","62",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-19","0.70","75","87","64","   24","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-20","0.21","73","83","63",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-21","0.00","63","73","53",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-22","0.10","64","77","51","   31","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-23","0.10","68","75","61",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-24","0.00","70","82","58",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-25","0.00","70","84","56",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-26","0.81","70","75","65",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-27","0.56","73","78","68",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-28","0.01","73","84","62","   26","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-29","0.00","70","81","58",,
"CA007028754","BEAUCEVILLE, QC CA","2020-07-30","0.24","69","79","59","   29","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-07-31","0.00","67","76","58",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-01","0.00","69","81","56",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-02","0.60","70","83","56",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-03","0.06","69","76","61","   26","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-04","0.35","65","73","57","   13","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-05","0.11","68","78","57","   20","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-06","0.00","64","73","55",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-07","0.00","67","79","54",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-08","0.00","66","82","50",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-09","0.03","67","79","56",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-10","0.00","71","79","63",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-11","0.30","76","89","63","   21","143.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-12","0.04","71","82","60",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-13","0.00","69","80","57",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-14","0.00","65","80","51",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-15","0.00","66","78","54",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-16","0.00","66","80","51",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-17","0.00","65","77","53",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-18","0.21","60","70","49",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-19","0.01","58","68","48",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-20","0.00","60","68","52",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-21","0.21","60","69","52",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-22","0.01","62","73","51",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-23","0.05","62","73","50",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-24","0.06","67","73","60",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-25","0.13","64","75","53","   32","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-26","0.00","54","60","47","   28","87.2"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-27","0.00","55","65","46",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-28","0.00","56","68","43","   31","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-29","1.35","53","59","48",,
"CA007028754","BEAUCEVILLE, QC CA","2020-08-30","0.05","51","59","43","   31","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-08-31","0.00","53","66","40",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-01","0.00","57","72","41",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-02","0.24","64","72","56","   16","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-03","0.01","63","74","51",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-04","0.00","61","69","52","   24","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-05","0.00","58","68","48",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-06","0.07","55","67","44",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-07","0.01","59","76","42","   17","102.9"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-08","0.05","63","73","53",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-09","0.00","57","61","53",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-10","0.00","53","58","49",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-11","0.00","50","59","40",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-12","0.00","52","68","35",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-13","0.14","59","71","47","   14","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-14","0.00","50","62","38","   30","85.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-15","0.01","46","57","35",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-16","0.00","59","71","47","   20","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-17","0.00","47","63","31",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-18","0.00","42","55","29",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-19","0.00","41","52","30",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-20","0.00","41","56","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-21","0.00","43","61","26",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-22","0.00","44","60","27",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-23","0.00","55","69","41","   32","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-24","0.00","51","67","36","   30","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-25","0.00","48","67","29",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-26","0.00","61","80","42",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-27","0.00","67","78","56","   22","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-28","0.00","67","80","54",,
"CA007028754","BEAUCEVILLE, QC CA","2020-09-29","0.23","70","83","57","   16","82.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-09-30","0.83","58","68","49","   14","100.7"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-01","0.00","53","65","42","   24","69.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-02","0.29","46","51","41",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-03","0.00","47","55","38",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-04","0.00","48","56","40",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-05","0.00","50","62","38",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-06","0.00","56","64","48","   21","73.8"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-07","0.20","54","58","49","   30","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-08","0.01","42","50","34","   31","94.0"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-09","0.00","42","51","33","   29","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-10","0.59","57","72","42","   31","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-11","0.02","36","46","27","   31","76.1"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-12","0.00","40","55","25",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-13","0.99","40","53","27","   15","80.5"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-14","0.05","47","57","38",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-15","0.00","51","68","35","   15","78.3"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-16","0.95","47","53","42",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-17","1.30","37","42","31",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-18","0.00","42","55","30","   16","71.6"
"CA007028754","BEAUCEVILLE, QC CA","2020-10-19","0.20","48","54","42",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-20","0.19","48","55","40",,
"CA007028754","BEAUCEVILLE, QC CA","2020-10-21","0.20","48","59","37",,
